intblock_id,country_code,include_type,status,joined,left
AES,ML,country,member,2023-09-16,
AES,NE,country,member,2023-09-16,
AF,BE,country,contributor,,
AF,CA,country,contributor,,
AF,CH,country,contributor,,
AF,DE,country,contributor,,
AF,DK,country,contributor,,
AF,ES,country,contributor,,
AF,FI,country,contributor,,
AF,FR,country,contributor,,
AF,GB,country,contributor,,
AF,IE,country,contributor,,
AF,IS,country,contributor,,
AF,IT,country,contributor,,
AF,JP,country,contributor,,
AF,KR,country,contributor,,
AF,LU,country,contributor,,
AF,MC,country,contributor,,
AF,NL,country,contributor,,
AF,NO,country,contributor,,
AF,NZ,country,contributor,,
AF,PL,country,contributor,,
AF,PT,country,contributor,,
AF,QA,country,contributor,,
AF,SE,country,contributor,,
AF,US,country,contributor,,
AFC,AE,country,member,,
AFC,AF,country,member,,
AFC,AU,country,member,,
AFC,BD,country,member,,
AFC,BH,country,member,,
AFC,BN,country,member,,
AFC,BT,country,member,,
AFC,CN,country,member,,
AFC,GU,country,member,,
AFC,HK,country,member,,
AFC,ID,country,member,,
AFC,IL,country,member,,
AFC,IN,country,member,,
AFC,IQ,country,member,,
AFC,IR,country,member,,
AFC,JO,country,member,,
AFC,JP,country,member,,
AFC,KG,country,member,,
AFC,KH,country,member,,
AFC,KP,country,member,,
AFC,KR,country,member,,
AFC,KW,country,member,,
AFC,LA,country,member,,
AFC,LB,country,member,,
AFC,LK,country,member,,
AFC,MM,country,member,,
AFC,MN,country,member,,
AFC,MO,country,member,,
AFC,MP,country,member,,
AFC,MV,country,member,,
AFC,MY,country,member,,
AFC,NP,country,member,,
AFC,OM,country,member,,
AFC,PH,country,member,,
AFC,PK,country,member,,
AFC,PS,country,member,,
AFC,QA,country,member,,
AFC,SA,country,member,,
AFC,SG,country,member,,
AFC,SY,country,member,,
AFC,TH,country,member,,
AFC,TJ,country,member,,
AFC,TL,country,member,,
AFC,TM,country,member,,
AFC,TW,country,member,,
AFC,UZ,country,member,,
AFC,VN,country,member,,
AFC,YE,country,member,,
AFCAC,AO,country,member,,
AFCAC,BF,country,member,,
AFCAC,BI,country,member,,
AFCAC,BJ,country,member,,
AFCAC,BW,country,member,,
AFCAC,CD,country,member,,
AFCAC,CF,country,member,,
AFCAC,CG,country,member,,
AFCAC,CI,country,member,,
AFCAC,CM,country,member,,
AFCAC,CV,country,member,,
AFCAC,DJ,country,member,,
AFCAC,DZ,country,member,,
AFCAC,EG,country,member,,
AFCAC,ER,country,member,,
AFCAC,ET,country,member,,
AFCAC,GA,country,member,,
AFCAC,GH,country,member,,
AFCAC,GM,country,member,,
AFCAC,GN,country,member,,
AFCAC,GQ,country,member,,
AFCAC,GW,country,member,,
AFCAC,KE,country,member,,
AFCAC,KM,country,member,,
AFCAC,LR,country,member,,
AFCAC,LS,country,member,,
AFCAC,LY,country,member,,
AFCAC,MA,country,member,,
AFCAC,MG,country,member,,
AFCAC,ML,country,member,,
AFCAC,MR,country,member,,
AFCAC,MU,country,member,,
AFCAC,MW,country,member,,
AFCAC,MZ,country,member,,
AFCAC,NA,country,member,,
AFCAC,NE,country,member,,
AFCAC,NG,country,member,,
AFCAC,RW,country,member,,
AFCAC,SC,country,member,,
AFCAC,SD,country,member,,
AFCAC,SL,country,member,,
AFCAC,SN,country,member,,
AFCAC,SO,country,member,,
AFCAC,SS,country,member,,
AFCAC,ST,country,member,,
AFCAC,SZ,country,member,,
AFCAC,TD,country,member,,
AFCAC,TG,country,member,,
AFCAC,TN,country,member,,
AFCAC,TZ,country,member,,
AFCAC,UG,country,member,,
AFCAC,ZA,country,member,,
AFCAC,ZM,country,member,,
AFCAC,ZW,country,member,,
AFDB,AE,country,member,,
AFDB,AO,country,member,,
AFDB,AR,country,member,,
AFDB,AT,country,member,,
AFDB,BE,country,member,,
AFDB,BF,country,member,,
AFDB,BI,country,member,,
AFDB,BJ,country,member,,
AFDB,BR,country,member,,
AFDB,BW,country,member,,
AFDB,CA,country,member,,
AFDB,CD,country,member,,
AFDB,CF,country,member,,
AFDB,CG,country,member,,
AFDB,CH,country,member,,
AFDB,CI,country,member,,
AFDB,CM,country,member,,
AFDB,CN,country,member,,
AFDB,CV,country,member,,
AFDB,DE,country,member,,
AFDB,DJ,country,member,,
AFDB,DK,country,member,,
AFDB,DZ,country,member,,
AFDB,EG,country,member,,
AFDB,ER,country,member,,
AFDB,ES,country,member,,
AFDB,ET,country,member,,
AFDB,FI,country,member,,
AFDB,FR,country,member,,
AFDB,GA,country,member,,
AFDB,GB,country,member,,
AFDB,GH,country,member,,
AFDB,GM,country,member,,
AFDB,GN,country,member,,
AFDB,GQ,country,member,,
AFDB,GW,country,member,,
AFDB,IE,country,member,,
AFDB,IN,country,member,,
AFDB,IT,country,member,,
AFDB,JP,country,member,,
AFDB,KE,country,member,,
AFDB,KM,country,member,,
AFDB,KR,country,member,,
AFDB,KW,country,member,,
AFDB,LR,country,member,,
AFDB,LS,country,member,,
AFDB,LU,country,member,,
AFDB,LY,country,member,,
AFDB,MA,country,member,,
AFDB,MG,country,member,,
AFDB,ML,country,member,,
AFDB,MR,country,member,,
AFDB,MU,country,member,,
AFDB,MW,country,member,,
AFDB,MZ,country,member,,
AFDB,NA,country,member,,
AFDB,NE,country,member,,
AFDB,NG,country,member,,
AFDB,NL,country,member,,
AFDB,NO,country,member,,
AFDB,PT,country,member,,
AFDB,RW,country,member,,
AFDB,SA,country,member,,
AFDB,SC,country,member,,
AFDB,SD,country,member,,
AFDB,SE,country,member,,
AFDB,SL,country,member,,
AFDB,SN,country,member,,
AFDB,SO,country,member,,
AFDB,SS,country,member,,
AFDB,ST,country,member,,
AFDB,SZ,country,member,,
AFDB,TD,country,member,,
AFDB,TG,country,member,,
AFDB,TN,country,member,,
AFDB,TR,country,member,,
AFDB,TZ,country,member,,
AFDB,UG,country,member,,
AFDB,US,country,member,,
AFDB,ZA,country,member,,
AFDB,ZM,country,member,,
AFDB,ZW,country,member,,
AFDF,AE,country,member,,
AFDF,AO,country,member,,
AFDF,AR,country,member,,
AFDF,AT,country,member,,
AFDF,BE,country,member,,
AFDF,BF,country,member,,
AFDF,BI,country,member,,
AFDF,BJ,country,member,,
AFDF,BR,country,member,,
AFDF,BW,country,member,,
AFDF,CA,country,member,,
AFDF,CD,country,member,,
AFDF,CF,country,member,,
AFDF,CG,country,member,,
AFDF,CH,country,member,,
AFDF,CI,country,member,,
AFDF,CM,country,member,,
AFDF,CN,country,member,,
AFDF,CV,country,member,,
AFDF,DE,country,member,,
AFDF,DJ,country,member,,
AFDF,DK,country,member,,
AFDF,DZ,country,member,,
AFDF,EG,country,member,,
AFDF,ER,country,member,,
AFDF,ES,country,member,,
AFDF,ET,country,member,,
AFDF,FI,country,member,,
AFDF,FR,country,member,,
AFDF,GA,country,member,,
AFDF,GB,country,member,,
AFDF,GH,country,member,,
AFDF,GM,country,member,,
AFDF,GN,country,member,,
AFDF,GQ,country,member,,
AFDF,GW,country,member,,
AFDF,IE,country,member,,
AFDF,IN,country,member,,
AFDF,IT,country,member,,
AFDF,JP,country,member,,
AFDF,KE,country,member,,
AFDF,KM,country,member,,
AFDF,KR,country,member,,
AFDF,KW,country,member,,
AFDF,LR,country,member,,
AFDF,LS,country,member,,
AFDF,LU,country,member,,
AFDF,LY,country,member,,
AFDF,MA,country,member,,
AFDF,MG,country,member,,
AFDF,ML,country,member,,
AFDF,MR,country,member,,
AFDF,MU,country,member,,
AFDF,MW,country,member,,
AFDF,MZ,country,member,,
AFDF,NA,country,member,,
AFDF,NE,country,member,,
AFDF,NG,country,member,,
AFDF,NL,country,member,,
AFDF,NO,country,member,,
AFDF,PT,country,member,,
AFDF,RW,country,member,,
AFDF,SA,country,member,,
AFDF,SC,country,member,,
AFDF,SD,country,member,,
AFDF,SE,country,member,,
AFDF,SL,country,member,,
AFDF,SN,country,member,,
AFDF,SO,country,member,,
AFDF,SS,country,member,,
AFDF,ST,country,member,,
AFDF,SZ,country,member,,
AFDF,TD,country,member,,
AFDF,TG,country,member,,
AFDF,TN,country,member,,
AFDF,TR,country,member,,
AFDF,TZ,country,member,,
AFDF,UG,country,member,,
AFDF,US,country,member,,
AFDF,ZA,country,member,,
AFDF,ZM,country,member,,
AFDF,ZW,country,member,,
AFESD,AE,country,member,,
AFESD,BH,country,member,,
AFESD,DJ,country,member,,
AFESD,DZ,country,member,,
AFESD,EG,country,member,,
AFESD,IQ,country,member,,
AFESD,JO,country,member,,
AFESD,KW,country,member,,
AFESD,LB,country,member,,
AFESD,LY,country,member,,
AFESD,MA,country,member,,
AFESD,MR,country,member,,
AFESD,OM,country,member,,
AFESD,PS,country,member,,
AFESD,QA,country,member,,
AFESD,SA,country,member,,
AFESD,SD,country,member,,
AFESD,SO,country,member,,
AFESD,SY,country,member,,
AFESD,TN,country,member,,
AFESD,YE,country,member,,
AFIC,AU,country,member,1964,
AFIC,CA,country,member,1948,
AFIC,GB,country,member,1948,
AFIC,NZ,country,member,1965,
AFIC,US,country,member,1948,
AFOCO,BN,country,member,,
AFOCO,BT,country,member,,
AFOCO,ID,country,member,,
AFOCO,KG,country,member,,
AFOCO,KH,country,member,,
AFOCO,KR,country,member,,
AFOCO,KZ,country,member,,
AFOCO,LA,country,member,,
AFOCO,MM,country,member,,
AFOCO,MN,country,member,,
AFOCO,MY,country,observer,,
AFOCO,PH,country,member,,
AFOCO,SG,country,observer,,
AFOCO,TH,country,member,,
AFOCO,TJ,country,member,,
AFOCO,TL,country,member,,
AFOCO,VN,country,member,,
AFREC,AO,country,member,,
AFREC,BF,country,member,,
AFREC,BI,country,member,,
AFREC,BJ,country,member,,
AFREC,CG,country,member,,
AFREC,CI,country,member,,
AFREC,CM,country,member,,
AFREC,DZ,country,member,,
AFREC,EG,country,member,,
AFREC,EH,country,member,,
AFREC,ET,country,member,,
AFREC,GA,country,member,,
AFREC,GH,country,member,,
AFREC,GM,country,member,,
AFREC,GN,country,member,,
AFREC,KE,country,member,,
AFREC,KM,country,member,,
AFREC,LR,country,member,,
AFREC,LS,country,member,,
AFREC,LY,country,member,,
AFREC,ML,country,member,,
AFREC,MU,country,member,,
AFREC,MZ,country,member,,
AFREC,NA,country,member,,
AFREC,NE,country,member,,
AFREC,NG,country,member,,
AFREC,RW,country,member,,
AFREC,SD,country,member,,
AFREC,SN,country,member,,
AFREC,SZ,country,member,,
AFREC,TG,country,member,,
AFREC,TN,country,member,,
AFREC,UG,country,member,,
AFREC,ZM,country,member,,
AFREC,ZW,country,member,,
AFREXIMBANK,AG,country,member,,
AFREXIMBANK,AO,country,member,,
AFREXIMBANK,BB,country,member,,
AFREXIMBANK,BF,country,member,,
AFREXIMBANK,BI,country,member,,
AFREXIMBANK,BJ,country,member,,
AFREXIMBANK,BS,country,member,,
AFREXIMBANK,BW,country,member,,
AFREXIMBANK,BZ,country,member,,
AFREXIMBANK,CD,country,member,,
AFREXIMBANK,CF,country,member,,
AFREXIMBANK,CG,country,member,,
AFREXIMBANK,CI,country,member,,
AFREXIMBANK,CM,country,member,,
AFREXIMBANK,CV,country,member,,
AFREXIMBANK,DJ,country,member,,
AFREXIMBANK,DM,country,member,,
AFREXIMBANK,DZ,country,member,,
AFREXIMBANK,EG,country,member,,
AFREXIMBANK,ER,country,member,,
AFREXIMBANK,ET,country,member,,
AFREXIMBANK,GA,country,member,,
AFREXIMBANK,GD,country,member,,
AFREXIMBANK,GH,country,member,,
AFREXIMBANK,GM,country,member,,
AFREXIMBANK,GN,country,member,,
AFREXIMBANK,GQ,country,member,,
AFREXIMBANK,GW,country,member,,
AFREXIMBANK,GY,country,member,,
AFREXIMBANK,JM,country,member,,
AFREXIMBANK,KE,country,member,,
AFREXIMBANK,KM,country,member,,
AFREXIMBANK,KN,country,member,,
AFREXIMBANK,LC,country,member,,
AFREXIMBANK,LR,country,member,,
AFREXIMBANK,LS,country,member,,
AFREXIMBANK,LY,country,member,,
AFREXIMBANK,MA,country,member,,
AFREXIMBANK,MG,country,member,,
AFREXIMBANK,ML,country,member,,
AFREXIMBANK,MR,country,member,,
AFREXIMBANK,MU,country,member,,
AFREXIMBANK,MW,country,member,,
AFREXIMBANK,MZ,country,member,,
AFREXIMBANK,NA,country,member,,
AFREXIMBANK,NE,country,member,,
AFREXIMBANK,NG,country,member,,
AFREXIMBANK,RW,country,member,,
AFREXIMBANK,SC,country,member,,
AFREXIMBANK,SD,country,member,,
AFREXIMBANK,SL,country,member,,
AFREXIMBANK,SN,country,member,,
AFREXIMBANK,SO,country,member,,
AFREXIMBANK,SR,country,member,,
AFREXIMBANK,SS,country,member,,
AFREXIMBANK,ST,country,member,,
AFREXIMBANK,SZ,country,member,,
AFREXIMBANK,TD,country,member,,
AFREXIMBANK,TG,country,member,,
AFREXIMBANK,TN,country,member,,
AFREXIMBANK,TT,country,member,,
AFREXIMBANK,TZ,country,member,,
AFREXIMBANK,UG,country,member,,
AFREXIMBANK,VC,country,member,,
AFREXIMBANK,ZA,country,member,,
AFREXIMBANK,ZM,country,member,,
AFREXIMBANK,ZW,country,member,,
AFRICACDC,AO,country,member,,
AFRICACDC,BF,country,member,,
AFRICACDC,BI,country,member,,
AFRICACDC,BJ,country,member,,
AFRICACDC,BW,country,member,,
AFRICACDC,CD,country,member,,
AFRICACDC,CF,country,member,,
AFRICACDC,CG,country,member,,
AFRICACDC,CI,country,member,,
AFRICACDC,CM,country,member,,
AFRICACDC,CV,country,member,,
AFRICACDC,DJ,country,member,,
AFRICACDC,DZ,country,member,,
AFRICACDC,EG,country,member,,
AFRICACDC,ER,country,member,,
AFRICACDC,ET,country,member,,
AFRICACDC,GA,country,member,,
AFRICACDC,GH,country,member,,
AFRICACDC,GM,country,member,,
AFRICACDC,GN,country,member,,
AFRICACDC,GQ,country,member,,
AFRICACDC,GW,country,member,,
AFRICACDC,KE,country,member,,
AFRICACDC,KM,country,member,,
AFRICACDC,LR,country,member,,
AFRICACDC,LS,country,member,,
AFRICACDC,LY,country,member,,
AFRICACDC,MA,country,member,,
AFRICACDC,MG,country,member,,
AFRICACDC,ML,country,member,,
AFRICACDC,MR,country,member,,
AFRICACDC,MU,country,member,,
AFRICACDC,MW,country,member,,
AFRICACDC,MZ,country,member,,
AFRICACDC,NA,country,member,,
AFRICACDC,NE,country,member,,
AFRICACDC,NG,country,member,,
AFRICACDC,RW,country,member,,
AFRICACDC,SC,country,member,,
AFRICACDC,SD,country,member,,
AFRICACDC,SL,country,member,,
AFRICACDC,SN,country,member,,
AFRICACDC,SO,country,member,,
AFRICACDC,SS,country,member,,
AFRICACDC,ST,country,member,,
AFRICACDC,SZ,country,member,,
AFRICACDC,TD,country,member,,
AFRICACDC,TG,country,member,,
AFRICACDC,TN,country,member,,
AFRICACDC,TZ,country,member,,
AFRICACDC,UG,country,member,,
AFRICACDC,ZA,country,member,,
AFRICACDC,ZM,country,member,,
AFRICACDC,ZW,country,member,,
AFRICANGROUP,AO,country,member,,
AFRICANGROUP,BF,country,member,,
AFRICANGROUP,BI,country,member,,
AFRICANGROUP,BJ,country,member,,
AFRICANGROUP,BW,country,member,,
AFRICANGROUP,CD,country,member,,
AFRICANGROUP,CF,country,member,,
AFRICANGROUP,CG,country,member,,
AFRICANGROUP,CI,country,member,,
AFRICANGROUP,CM,country,member,,
AFRICANGROUP,CV,country,member,,
AFRICANGROUP,DJ,country,member,,
AFRICANGROUP,DZ,country,member,,
AFRICANGROUP,EG,country,member,,
AFRICANGROUP,ER,country,member,,
AFRICANGROUP,ET,country,member,,
AFRICANGROUP,GA,country,member,,
AFRICANGROUP,GH,country,member,,
AFRICANGROUP,GM,country,member,,
AFRICANGROUP,GN,country,member,,
AFRICANGROUP,GQ,country,member,,
AFRICANGROUP,GW,country,member,,
AFRICANGROUP,KE,country,member,,
AFRICANGROUP,KM,country,member,,
AFRICANGROUP,LR,country,member,,
AFRICANGROUP,LS,country,member,,
AFRICANGROUP,LY,country,member,,
AFRICANGROUP,MA,country,member,,
AFRICANGROUP,MG,country,member,,
AFRICANGROUP,ML,country,member,,
AFRICANGROUP,MR,country,member,,
AFRICANGROUP,MU,country,member,,
AFRICANGROUP,MW,country,member,,
AFRICANGROUP,MZ,country,member,,
AFRICANGROUP,NA,country,member,,
AFRICANGROUP,NE,country,member,,
AFRICANGROUP,NG,country,member,,
AFRICANGROUP,RW,country,member,,
AFRICANGROUP,SC,country,member,,
AFRICANGROUP,SD,country,member,,
AFRICANGROUP,SL,country,member,,
AFRICANGROUP,SN,country,member,,
AFRICANGROUP,SO,country,member,,
AFRICANGROUP,SS,country,member,,
AFRICANGROUP,ST,country,member,,
AFRICANGROUP,SZ,country,member,,
AFRICANGROUP,TD,country,member,,
AFRICANGROUP,TG,country,member,,
AFRICANGROUP,TN,country,member,,
AFRICANGROUP,TZ,country,member,,
AFRICANGROUP,UG,country,member,,
AFRICANGROUP,ZA,country,member,,
AFRICANGROUP,ZM,country,member,,
AFRICANGROUP,ZW,country,member,,
AFRICARICE,BF,country,member,,
AFRICARICE,BJ,country,member,,
AFRICARICE,CD,country,member,,
AFRICARICE,CF,country,member,,
AFRICARICE,CG,country,member,,
AFRICARICE,CI,country,member,,
AFRICARICE,CM,country,member,,
AFRICARICE,EG,country,member,,
AFRICARICE,ET,country,member,,
AFRICARICE,GA,country,member,,
AFRICARICE,GH,country,member,,
AFRICARICE,GM,country,member,,
AFRICARICE,GN,country,member,,
AFRICARICE,GW,country,member,,
AFRICARICE,KE,country,member,,
AFRICARICE,LR,country,member,,
AFRICARICE,MG,country,member,,
AFRICARICE,ML,country,member,,
AFRICARICE,MR,country,member,,
AFRICARICE,MZ,country,member,,
AFRICARICE,NE,country,member,,
AFRICARICE,NG,country,member,,
AFRICARICE,RW,country,member,,
AFRICARICE,SL,country,member,,
AFRICARICE,SN,country,member,,
AFRICARICE,TD,country,member,,
AFRICARICE,TG,country,member,,
AFRICARICE,UG,country,member,,
AFRIPOL,AO,country,member,,
AFRIPOL,BF,country,member,,
AFRIPOL,BI,country,member,,
AFRIPOL,BJ,country,member,,
AFRIPOL,BW,country,member,,
AFRIPOL,CD,country,member,,
AFRIPOL,CF,country,member,,
AFRIPOL,CG,country,member,,
AFRIPOL,CI,country,member,,
AFRIPOL,CM,country,member,,
AFRIPOL,CV,country,member,,
AFRIPOL,DJ,country,member,,
AFRIPOL,DZ,country,member,,
AFRIPOL,EG,country,member,,
AFRIPOL,ER,country,member,,
AFRIPOL,ET,country,member,,
AFRIPOL,GA,country,member,,
AFRIPOL,GH,country,member,,
AFRIPOL,GM,country,member,,
AFRIPOL,GN,country,member,,
AFRIPOL,GQ,country,member,,
AFRIPOL,GW,country,member,,
AFRIPOL,KE,country,member,,
AFRIPOL,KM,country,member,,
AFRIPOL,LR,country,member,,
AFRIPOL,LS,country,member,,
AFRIPOL,LY,country,member,,
AFRIPOL,MA,country,member,,
AFRIPOL,MG,country,member,,
AFRIPOL,ML,country,member,,
AFRIPOL,MR,country,member,,
AFRIPOL,MU,country,member,,
AFRIPOL,MW,country,member,,
AFRIPOL,MZ,country,member,,
AFRIPOL,NA,country,member,,
AFRIPOL,NE,country,member,,
AFRIPOL,NG,country,member,,
AFRIPOL,RW,country,member,,
AFRIPOL,SC,country,member,,
AFRIPOL,SD,country,member,,
AFRIPOL,SL,country,member,,
AFRIPOL,SN,country,member,,
AFRIPOL,SO,country,member,,
AFRIPOL,SS,country,member,,
AFRIPOL,ST,country,member,,
AFRIPOL,SZ,country,member,,
AFRIPOL,TD,country,member,,
AFRIPOL,TG,country,member,,
AFRIPOL,TN,country,member,,
AFRIPOL,TZ,country,member,,
AFRIPOL,UG,country,member,,
AFRIPOL,ZA,country,member,,
AFRIPOL,ZM,country,member,,
AFRIPOL,ZW,country,member,,
AFROSAIE,AO,country,member,,
AFROSAIE,BW,country,member,,
AFROSAIE,ER,country,member,,
AFROSAIE,ET,country,member,,
AFROSAIE,GH,country,member,,
AFROSAIE,GM,country,member,,
AFROSAIE,KE,country,member,,
AFROSAIE,LR,country,member,,
AFROSAIE,LS,country,member,,
AFROSAIE,MU,country,member,,
AFROSAIE,MW,country,member,,
AFROSAIE,MZ,country,member,,
AFROSAIE,NA,country,member,,
AFROSAIE,NG,country,member,,
AFROSAIE,RW,country,member,,
AFROSAIE,SC,country,member,,
AFROSAIE,SD,country,member,,
AFROSAIE,SL,country,member,,
AFROSAIE,SO,country,member,,
AFROSAIE,SS,country,member,,
AFROSAIE,SZ,country,member,,
AFROSAIE,TZ,country,member,,
AFROSAIE,UG,country,member,,
AFROSAIE,ZA,country,member,,
AFROSAIE,ZM,country,member,,
AFROSAIE,ZW,country,member,,
AFSA,AO,country,member,,
AFSA,BF,country,member,,
AFSA,BI,country,member,,
AFSA,BJ,country,member,,
AFSA,BW,country,member,,
AFSA,CD,country,member,,
AFSA,CF,country,member,,
AFSA,CG,country,member,,
AFSA,CI,country,member,,
AFSA,CM,country,member,,
